country_code,currency_code,full_price,gender,image_URL,item_URL,price,product_category,product_code,product_name,product_subcategory
GBR,GBP,4800,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/8c168ef4-a205-4e5d-a30a-3b568482fdca/ihqstx/std/500x0/EMBROIDERED-WOOL-JUMPER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-wool-sweater-BKC53H8BR_P45,4800,READY-TO-WEAR,BKC53H8BR_P45,EMBROIDERED WOOL JUMPER,KNITWEAR
GBR,GBP,790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/ae8520ef-b633-44e7-b75a-c2260f4de8ab/ihqstx/std/500x0/MEDIUM-BLUE-DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-medium-blue-denim-trousers--BDD14V7MT_558,790,READY-TO-WEAR,BDD14V7MT_558,MEDIUM BLUE DENIM TROUSERS ,DENIM
GBR,GBP,980,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/6e1a60f4-624f-4931-acfa-68b58f1f2cb8/ihqstx/std/500x0/VLOGO-CHAIN-MEDIUM-BLUE-DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-chain-medium-blue-denim-trousers--BDD14W7N3_558,980,READY-TO-WEAR,BDD14W7N3_558,VLOGO CHAIN MEDIUM BLUE DENIM TROUSERS ,DENIM
GBR,GBP,750,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/f8ce2e56-f968-429d-b9dd-ccae6d69378c/ihqstx/std/500x0/DEEP-BLUE-DENIM-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-deep-blue-denim-shorts--BDD14N7N1_528,750,READY-TO-WEAR,BDD14N7N1_528,DEEP BLUE DENIM SHORTS ,DENIM
GBR,GBP,2150,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/df549b97-ebcd-4a8a-a607-ab840e01341f/ihqstx/std/500x0/WOOL-JUMPER-WITH-FEATHERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-wool-sweater-with-feathers--BKC51T8D1_080,2150,READY-TO-WEAR,BKC51T8D1_080,WOOL JUMPER WITH FEATHERS ,KNITWEAR
GBR,GBP,1380,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/a5b1a0a1-bfc1-4ee0-91aa-d5368d695d0a/ihqstx/std/500x0/TOILE-ICONOGRAPHE-WOOL-JUMPER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-wool-sweater--BKC52M8D5_A03,1380,READY-TO-WEAR,BKC52M8D5_A03,TOILE ICONOGRAPHE WOOL JUMPER ,KNITWEAR
GBR,GBP,2350,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b5d44156-134e-4591-b03b-b3b9362c9c8e/ihqstx/std/500x0/WOOL-AND-STRETCHED-VISCOSE-JUMPER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-wool-and-stretched-viscose-sweater--BKC52E8ER_0F3,2350,READY-TO-WEAR,BKC52E8ER_0F3,WOOL AND STRETCHED VISCOSE JUMPER ,KNITWEAR
GBR,GBP,2450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/bc1fe407-cd39-43cc-bc1a-f10d08cc5877/ihqstx/std/500x0/JUMPER-IN-LUREX-MOHAIR-AND-SEQUIN-THREAD-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-sweater-in-lurex-mohair-and-sequin-thread--BKC53Y8E1_A03,2450,READY-TO-WEAR,BKC53Y8E1_A03,JUMPER IN LUREX MOHAIR AND SEQUIN THREAD ,KNITWEAR
GBR,GBP,1080,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/e5359a4b-217f-4a3f-81aa-3454389b18ac/ihqstx/std/500x0/WOOL-JUMPER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-wool-sweater--BKC53S8DU_P45,1080,READY-TO-WEAR,BKC53S8DU_P45,WOOL JUMPER ,KNITWEAR
GBR,GBP,1400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/2fb26cde-6f83-4347-bf47-9f563c14a062/ihqstx/std/500x0/DENIM-CHAMBRAY-KAFTAN-DRESS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-chambray-kaftan-dress--BDB01Z7MR_558,1400,READY-TO-WEAR,BDB01Z7MR_558,DENIM CHAMBRAY KAFTAN DRESS ,DENIM
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/82dea57d-097b-4b13-a144-5b1e6d2493f2/ihqstx/std/500x0/DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-trousers--BDD15N805_528,970,READY-TO-WEAR,BDD15N805_528,DENIM TROUSERS ,DENIM
GBR,GBP,980,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b4ebb503-ae14-4955-8f09-380c7614180b/ihqstx/std/500x0/DENIM-CHAMBRAY-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-chambray-trousers--BDD14Z7MR_558,980,READY-TO-WEAR,BDD14Z7MR_558,DENIM CHAMBRAY TROUSERS ,DENIM
GBR,GBP,1850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/8e5c519c-917c-43e7-a2e6-7be3af805c2a/ihqstx/std/500x0/CHAMBRAY-DENIM-LONG-KAFTAN?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-long-kaftan-BDB01L72P_508,1850,READY-TO-WEAR,BDB01L72P_508,CHAMBRAY DENIM LONG KAFTAN,DENIM
GBR,GBP,780,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/76ea4838-90ed-4bfe-91a6-ce314068c56f/ihqstx/std/500x0/DENIM-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-shorts--BDD15S805_528,780,READY-TO-WEAR,BDD15S805_528,DENIM SHORTS ,DENIM
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/93bf6ab8-d180-46be-87a4-2835ce012185/ihqstx/std/500x0/CHAMBRAY-DENIM-SHORTS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-shorts-BDD12T433_558,970,READY-TO-WEAR,BDD12T433_558,CHAMBRAY DENIM SHORTS,DENIM
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/5400f977-3ef8-43f1-8d85-21686bb9f713/ihqstx/std/500x0/DENIM-CHAMBRAY-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-chambray-shorts--BDD15A7MR_558,970,READY-TO-WEAR,BDD15A7MR_558,DENIM CHAMBRAY SHORTS ,DENIM
GBR,GBP,1400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/ce21a888-6ede-4d4b-8060-92d2c271dcdf/ihqstx/std/500x0/CHAMBRAY-DENIM-KAFTAN?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-kaftan-BDB01I433_558,1400,READY-TO-WEAR,BDB01I433_558,CHAMBRAY DENIM KAFTAN,DENIM
GBR,GBP,2350,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/a4c5b0c9-1362-43eb-8800-a7865a47386c/ihqstx/std/500x0/LONG-DENIM-SKIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-long-denim-skirt--BDD15K805_528,2350,READY-TO-WEAR,BDD15K805_528,LONG DENIM SKIRT ,DENIM
GBR,GBP,1380,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/27f73f5d-adbf-4c8c-982f-f26993d11867/ihqstx/std/500x0/CHAMBRAY-DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-trousers--BDD16B7MR_558,1380,READY-TO-WEAR,BDD16B7MR_558,CHAMBRAY DENIM TROUSERS ,DENIM
GBR,GBP,1790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/810e10d1-c4c3-4532-b574-4f3ae37e9cb7/ihqstx/std/500x0/JUMPSUIT-IN-CHAMBRAY-DENIM?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-jumpsuit-in-chambray-denim-BDH00D433_558,1790,READY-TO-WEAR,BDH00D433_558,JUMPSUIT IN CHAMBRAY DENIM,DENIM
GBR,GBP,2790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/53215389-b8f4-4b1b-9a27-7db04c411577/ihqstx/std/500x0/CHAMBRAY-DENIM-LONG-DRESS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-long-dress--BDA01V7MR_558,2790,READY-TO-WEAR,BDA01V7MR_558,CHAMBRAY DENIM LONG DRESS ,DENIM
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b639a632-5fd6-4dd8-9f59-b5c4b8bbec7c/ihqstx/std/500x0/DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-pants--BDD16L8CR_508,970,READY-TO-WEAR,BDD16L8CR_508,DENIM TROUSERS ,DENIM
GBR,GBP,2550,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/120c6d6e-46c7-4d27-b3dd-83b56f71b93b/ihqstx/std/500x0/CHAMBRAY-DENIM-JUMPSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-jumpsuit--BDH00J7MR_558,2550,READY-TO-WEAR,BDH00J7MR_558,CHAMBRAY DENIM JUMPSUIT ,DENIM
GBR,GBP,790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9798aace-f32d-4d0d-bde4-0bd7be0d3d1c/ihqstx/std/500x0/BLUE-WASHED-DENIM-JEANS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-blue-washed-denim-jeans-BDD13U79E_558,790,READY-TO-WEAR,BDD13U79E_558,BLUE WASHED DENIM JEANS,DENIM
GBR,GBP,1850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/fa0d8aea-e6de-4e22-b156-53d74f5e2f5b/ihqstx/std/500x0/CHAMBRAY-DENIM-MIDI-SKIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-midi-skirt--BDD15J7MR_558,1850,READY-TO-WEAR,BDD15J7MR_558,CHAMBRAY DENIM MIDI SKIRT ,DENIM
GBR,GBP,1100,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/5812b888-424a-4396-8dff-31f16fa1778c/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB3651CF_0NO,1100,READY-TO-WEAR,BRB3651CF_0NO,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1100,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/20b5b075-d886-4634-ae94-0960178935bf/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB3651CF_A03,1100,READY-TO-WEAR,BRB3651CF_A03,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1080,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/37e9da3b-3460-4cc2-9ca5-6b296659f9d4/ihqstx/std/500x0/DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-denim-pants--BDD16L7MQ_0BO,1080,READY-TO-WEAR,BDD16L7MQ_0BO,DENIM TROUSERS ,DENIM
GBR,GBP,650,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/ea50e3a1-f9cc-4c92-b207-cc7f8403a7dc/ihqstx/std/500x0/CREPE-COUTURE-SHORTS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-shorts-BRF2641CF_0NO,650,READY-TO-WEAR,BRF2641CF_0NO,CREPE COUTURE SHORTS,TROUSERS-AND-SHORTS
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/aaa14a2e-fc50-4869-9152-e726fd15d575/ihqstx/std/500x0/CHAMBRAY-DENIM-KAFTAN-TOP-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-kaftan-top--BDB02F7MR_558,1480,READY-TO-WEAR,BDB02F7MR_558,CHAMBRAY DENIM KAFTAN TOP ,DENIM
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/bfca69e5-b547-482b-aa6e-fccd9f9f6bef/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB3Z51CF_0NO,1480,READY-TO-WEAR,BRB3Z51CF_0NO,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/4fbbe1ed-ad8f-4599-ba5e-ddd5289eccae/ihqstx/std/500x0/CHAMBRAY-DENIM-JUMPSUIT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-jumpsuit--BDH00K7MR_558,1790,READY-TO-WEAR,BDH00K7MR_558,CHAMBRAY DENIM JUMPSUIT ,DENIM
GBR,GBP,1300,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/1ab90263-1259-444d-a9ba-97a86b47a9b6/ihqstx/std/500x0/TOILE-ICONOGRAPHE-LIGHT-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-light-shorts--BRF2A97TD_E21,1300,READY-TO-WEAR,BRF2A97TD_E21,TOILE ICONOGRAPHE LIGHT SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1570,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/26a01c00-61d8-440b-bb64-6bd02a41fb0b/ihqstx/std/500x0/CADY-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cady-couture-trousers-BRB4551MM_A03,1570,READY-TO-WEAR,BRB4551MM_A03,CADY COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,980,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/5c7c3888-6ddc-4249-9ae1-2e6213c353d4/ihqstx/std/500x0/COTTON-GUIPURE-LACE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cotton-guipure-lace-shorts--BRF13T7M9_YU4,980,READY-TO-WEAR,BRF13T7M9_YU4,COTTON GUIPURE LACE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,880,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/339d97b9-b0f5-4ab8-b230-eb08f49aa03d/ihqstx/std/500x0/CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-shorts--BRF2J01CF_598,880,READY-TO-WEAR,BRF2J01CF_598,CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/3bff79ab-0c57-422d-b62b-606f3e8ae871/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB5201CF_UWT,1280,READY-TO-WEAR,BRB5201CF_UWT,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1570,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/203fb995-f6dc-4181-bbc5-19e40b05945a/ihqstx/std/500x0/CADY-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cady-couture-trousers-BRB4551MM_UWT,1570,READY-TO-WEAR,BRB4551MM_UWT,CADY COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/38c974f1-7ff8-4049-ad5a-e42c59543a7c/ihqstx/std/500x0/TOILE-ICONOGRAPHE-DOUBLE-JERSEY-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-double-jersey-trousers--BMD05W838_SN0,1480,READY-TO-WEAR,BMD05W838_SN0,TOILE ICONOGRAPHE DOUBLE JERSEY TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/db459090-1a14-4ad3-9a8e-115ee0af3419/ihqstx/std/500x0/TOILE-ICONOGRAPHE-CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-crepe-couture-shorts--BRF2H27WS_E21,1280,READY-TO-WEAR,BRF2H27WS_E21,TOILE ICONOGRAPHE CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/555fec5a-0274-4a40-bace-662a3a68a1cb/ihqstx/std/500x0/CHAMBRAY-DENIM-KAFTAN-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-chambray-denim-kaftan--BDB02E7MR_558,1850,READY-TO-WEAR,BDB02E7MR_558,CHAMBRAY DENIM KAFTAN ,DENIM
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/1a1eabc0-2b4d-4163-9813-6cc8196f3e7f/ihqstx/std/500x0/TOILE-ICONOGRAPHE-DENIM-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-denim-shorts--BDD17M8CU_558,970,READY-TO-WEAR,BDD17M8CU_558,TOILE ICONOGRAPHE DENIM SHORTS ,DENIM
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/8f6f3a81-7410-445b-8930-2a4e34096e7d/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB5201CF_ZKS,1280,READY-TO-WEAR,BRB5201CF_ZKS,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/0b008186-23df-4e2d-b5ab-d6d584bbef13/ihqstx/std/500x0/GRISAILLE-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-grisaille-pants--BRB52088J_0NO,1280,READY-TO-WEAR,BRB52088J_0NO,GRISAILLE TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,880,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b140a91d-702d-4c65-9c53-101ced828b2f/ihqstx/std/500x0/CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-shorts--BRF2J01CF_A03,880,READY-TO-WEAR,BRF2J01CF_A03,CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1280,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/6912abc4-2c46-432c-841e-4aba37a3100c/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB5201CF_A03,1280,READY-TO-WEAR,BRB5201CF_A03,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,1400,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/e66170b8-ac16-43fa-82c8-1181b054d7f0/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-pants--BRB4M71CF_157,1400,READY-TO-WEAR,BRB4M71CF_157,CREPE COUTURE TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,1850,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/ba06375b-1a1d-4624-83a8-fa826583de55/ihqstx/std/500x0/EMBROIDERED-DENIM-SHIRT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-denim-shirt-BDB02J8BJ_508,1850,READY-TO-WEAR,BDB02J8BJ_508,EMBROIDERED DENIM SHIRT,DENIM
GBR,GBP,3450,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/37d86916-263f-4ded-8649-34c2235fb363/ihqstx/std/500x0/EMBROIDERED-DENIM-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-embroidered-denim-pants--BDD16E8BK_YJL,3450,READY-TO-WEAR,BDD16E8BK_YJL,EMBROIDERED DENIM TROUSERS ,DENIM
GBR,GBP,880,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/e3037b1a-9e0a-497e-a02f-71700da9bc9d/ihqstx/std/500x0/CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-shorts--BRF2J01CF_157,880,READY-TO-WEAR,BRF2J01CF_157,CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,970,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/3fa75681-0da9-4bcd-bbf1-39bcddc8a8a6/ihqstx/std/500x0/TOILE-ICONOGRAPHE-VISCOSE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-viscose-shorts--BKW01B849_E21,970,READY-TO-WEAR,BKW01B849_E21,TOILE ICONOGRAPHE VISCOSE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1570,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/cc38c099-144f-47ac-b5c5-caac2dd2cefb/ihqstx/std/500x0/CREPE-DE-CHINE-TOILE-ICONOGRAPHE-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-crepe-de-chine-pants--BRB5S77SL_E21,1570,READY-TO-WEAR,BRB5S77SL_E21,CREPE DE CHINE TOILE ICONOGRAPHE TROUSERS ,TROUSERS-AND-SHORTS
GBR,GBP,2150,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/02f394a0-9804-4fa4-b7ad-86d7aeb97e75/ihqstx/std/500x0/STRETCHED-VISCOSE-TROUSERS-WITH-FEATHERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-stretched-viscose-pants-with-feathers--BKF01N8F0_0NO,2150,READY-TO-WEAR,BKF01N8F0_0NO,STRETCHED VISCOSE TROUSERS WITH FEATHERS ,TROUSERS-AND-SHORTS
GBR,GBP,4200,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/85948857-109b-4f32-a678-8b4e61ecdd80/ihqstx/std/500x0/PETITE-JACQUARD-JACKET?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-petite-jacquard-jacket-BCE2L27H7_UWT,4200,READY-TO-WEAR,BCE2L27H7_UWT,PETITE JACQUARD JACKET,JACKETS-AND-BLAZERS
GBR,GBP,880,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/176838b3-6671-4e25-8fa2-23a80413b856/ihqstx/std/500x0/CREPE-COUTURE-SHORTS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-shorts--BRF2J01CF_0NO,880,READY-TO-WEAR,BRF2J01CF_0NO,CREPE COUTURE SHORTS ,TROUSERS-AND-SHORTS
GBR,GBP,1790,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/3fc9206e-3b19-4bfb-8d70-0e5df898293a/ihqstx/std/500x0/FAILLE-PEA-COAT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-faille-pea-coat-BCI0K56DE_F30,1790,READY-TO-WEAR,BCI0K56DE_F30,FAILLE PEA COAT,JACKETS-AND-BLAZERS
GBR,GBP,3300,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/57f72d08-f0d3-408b-8aab-ddf2213fdb57/ihqstx/std/500x0/TOILE-ICONOGRAPHE-LIGHT-OVERSHIRT-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-light-overshirt--BCI0R17TD_E21,3300,READY-TO-WEAR,BCI0R17TD_E21,TOILE ICONOGRAPHE LIGHT OVERSHIRT ,JACKETS-AND-BLAZERS
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/b0e8db9f-8161-4b3f-85be-144a89ab8ea9/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers-BRB3Z51CF_UWT,1480,READY-TO-WEAR,BRB3Z51CF_UWT,CREPE COUTURE TROUSERS,TROUSERS-AND-SHORTS
GBR,GBP,2890,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/9f3b5ab4-41f3-4f1e-9d2b-2771469e0a87/ihqstx/std/500x0/LIGHT-WOOL-TWEED-BLAZER-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-light-wool-tweed-blazer--BCEE607LV_0NA,2890,READY-TO-WEAR,BCEE607LV_0NA,LIGHT WOOL TWEED BLAZER ,JACKETS-AND-BLAZERS
GBR,GBP,1480,Woman,https://valentino-cdn.thron.com/delivery/public/image/valentino/fdc5f53c-d9d0-489f-a79f-40603aa77d46/ihqstx/std/500x0/CREPE-COUTURE-TROUSERS-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-crepe-couture-trousers--BRB5D01CF_0NO,1480,READY-TO-WEAR,BRB5D01CF_0NO,CREPE COUTURE TROUSERS ,TROUSERS-AND-SHORTS
